發生時間	發生地點	死亡受傷人數	車種	經度	緯度
110年04月06日	高雄市路竹區村中正路78號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.26209	22.856205
110年04月06日	高雄市苓雅區村中正一路 / 高雄市苓雅區中正一路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.330387	22.628748
110年04月06日	高雄市三民區民族一路 / 高雄市三民區大順一路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.315298	22.655454
110年04月06日	高雄市三民區鼎中路206號前0.0公尺前	死亡0;受傷3	普通重型-機車;普通重型-機車;乘客-人	120.30152	22.62716
110年04月06日	高雄市三民區民族一路808號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.317062	22.666339
110年04月06日	高雄市林園區王公路 / 高雄市林園區王公路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3922	22.51227
110年04月06日	高雄市前鎮區瑞泰街 / 高雄市前鎮區崗山東街	死亡0;受傷1	普通重型-機車;租賃車-小客車	120.334574	22.608063
110年04月06日	高雄市三民區大昌一路 / 高雄市三民區立強街	死亡0;受傷1	普通重型-機車;普通重型-機車;其他人-人	120.30152	22.62716
110年04月06日	高雄市三民區民族一路前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3145	22.64244
110年04月06日	高雄市三民區同盟一路前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.303879	22.65132
110年04月06日	高雄市新興區青年一路 / 高雄市新興區文橫二路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3044	22.62097
110年04月06日	高雄市三民區文安南街82號前0.0公尺	死亡0;受傷1	自用-小客車;普通重型-機車	120.347053	22.639537
110年04月06日	高雄市楠梓區鳳楠路 / 高雄市楠梓區楠陽路	死亡0;受傷1	營業用-大貨車;普通重型-機車	120.330268	22.724036
110年04月06日	高雄市前鎮區凱旋四路 / 高雄市前鎮區前鎮街	死亡0;受傷1	民營公車-大客車;普通重型-機車	120.306264	22.591677
110年04月06日	高雄市鳳山區五甲一路前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3553	22.6494
110年04月06日	高雄市三民區鼎強街 / 高雄市三民區天祥一路	死亡0;受傷1	普通重型-機車	120.320786	22.668335
110年04月06日	高雄市大寮區鳳林四路192號前0.0公尺前	死亡0;受傷1	自用-小客車;普通重型-機車	120.384714	22.617636
110年04月06日	高雄市三民區村義永路 / 高雄市三民區建興三巷	死亡0;受傷2	普通重型-機車;普通重型-機車	120.325037	22.642934
110年04月06日	高雄市前鎮區村中山二路 / 高雄市前鎮區林森三路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3061	22.61024
110年04月06日	高雄市仁武區學府路仁福0531路燈號前0.0公尺前	死亡0;受傷1	普通重型-機車;營業用-大貨車	120.38391	22.736422
110年04月06日	高雄市阿蓮區港後 / 高雄市阿蓮區港後	死亡0;受傷1	自用-小客車;普通重型-機車	120.31152	22.860591
110年04月06日	高雄市鳥松區村美山路15號前0.0公尺	死亡0;受傷1	普通重型-機車;自用-小貨車(含客、貨兩用)	120.378612	22.640727
110年04月06日	高雄市鳳山區南進五街 / 高雄市鳳山區南進三街	死亡0;受傷1	普通重型-機車;普通重型-機車	120.329201	22.588952
110年04月06日	高雄市前金區文武二街2號前0.0公尺前	死亡0;受傷1	普通重型-機車;普通重型-機車	120.2981	22.62239
110年04月06日	高雄市前金區自強三路 / 高雄市前金區允文街	死亡0;受傷1	自用-小客車;普通重型-機車	120.298129	22.619625
110年04月06日	高雄市小港區建成街 / 高雄市小港區華明街	死亡0;受傷1	自用-小客車;普通重型-機車	120.370211	22.564681
110年04月06日	高雄市前金區中華三路229號前0.0公尺	死亡0;受傷1	自用-小客車;普通重型-機車;自用-小貨車(含客、貨兩用)	120.29411	22.633413
110年04月06日	高雄市鳳山區經武路268號前0.0公尺	死亡0;受傷3	普通重型-機車;普通重型-機車;乘客-人	120.364575	22.638142
110年04月06日	高雄市鳳山區鳳頂路 / 高雄市鳳山區過埤路	死亡0;受傷1	自用-小客車;普通重型-機車	120.358979	22.590448
110年04月06日	高雄市鳥松區神農路978號前0.0公尺	死亡0;受傷1	普通重型-機車	120.400046	22.644652
110年04月06日	高雄市三民區十全二路 / 高雄市三民區中華二路	死亡0;受傷1	自用-小客車;普通重型-機車	120.295379	22.64626
110年04月06日	高雄市鼓山區博愛一路 / 高雄市鼓山區龍德新路	死亡0;受傷1	自用-小客車;普通重型-機車	120.303715	22.654453
110年04月06日	高雄市岡山區大德一路前 / 高雄市岡山區鐵路巷	死亡0;受傷2	普通重型-機車;普通重型-機車	120.304827	22.796955
110年04月06日	高雄市鳳山區錦田路218號前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.331382	22.595008
110年04月06日	高雄市鳳山區中山路 / 高雄市鳳山區無名路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.357707	22.62411
110年04月06日	高雄市小港區民義街 / 高雄市小港區民治路	死亡0;受傷1	普通重型-機車;自用-小客車	120.348113	22.567797
110年04月06日	高雄市仁武區八德南路472號前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.3408	22.6776
110年04月06日	高雄市楠梓區興楠路 / 高雄市楠梓區興西路	死亡0;受傷1	普通重型-機車	120.334578	22.73054
110年04月06日	高雄市新興區中正三路 / 高雄市新興區林森一路	死亡0;受傷1	自用-小客車;電動輔助自行車-慢車	120.304683	22.631194
110年04月06日	高雄市鼓山區美術東四路 / 高雄市鼓山區河西一路	死亡0;受傷1	自用-小客車;普通重型-機車	120.30152	22.62716
110年04月06日	高雄市前鎮區村后平路160號前0.0公尺	死亡0;受傷1	普通重型-機車;電動自行車-慢車	120.320849	22.573241
110年04月06日	高雄市小港區平和路 / 高雄市小港區平和西路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.332934	22.56591
110年04月06日	高雄市林園區信義路 / 高雄市林園區信義路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.389902	22.507592
110年04月06日	高雄市鳥松區神農路56號前0.0公尺	死亡0;受傷1	普通重型-機車;自用-小客車	120.367529	22.659344
110年04月06日	高雄市大寮區鳳林二路260之1號前0.0公尺前	死亡0;受傷1	自用-小客車;普通重型-機車	120.411421	22.567189
110年04月06日	高雄市三民區大順二路371號前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.32521	22.647841
110年04月06日	高雄市前鎮區崗山南街 / 高雄市前鎮區崗山南街	死亡0;受傷2	普通重型-機車;普通重型-機車	120.330612	22.601805
110年04月06日	高雄市大寮區鳳林三路727號前0.0公尺	死亡0;受傷1	自用-小客車;普通重型-機車	120.39248	22.610954
110年04月06日	高雄市路竹區中山路1821號前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.264347	22.841268
110年04月06日	高雄市旗津區旗津往前鎮方向外環機車道LA-22-2路燈處	死亡0;受傷2	普通重型-機車;普通重型-機車	120.304534	22.561158
110年04月06日	高雄市路竹區莊敬街14號前0.0公尺	死亡0;受傷1	腳踏自行車-慢車;普通重型-機車	120.263124	22.863194
110年04月06日	高雄市路竹區中正路160號前0.0公尺	死亡0;受傷3	普通重型-機車;普通重型-機車;乘客-人	120.263078	22.855277
110年04月06日	高雄市鳳山區村台88快速公路1.5K號前0.0公尺	死亡0;受傷1	自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;乘客-人	120.3587	22.58956
110年04月06日	高雄市鳥松區學堂路華美0159號前0.0公尺前	死亡0;受傷1	普通重型-機車;普通重型-機車	120.392619	22.658297
110年04月06日	高雄市鳥松區村山腳路60號前0.0公尺前	死亡0;受傷1	自用-小客車;普通重型-機車	120.3537	22.65059
110年04月06日	高雄市小港區桂陽路175巷6弄1號前0.0公尺	死亡0;受傷2	腳踏自行車-慢車;普通重型-機車	120.357522	22.579906
110年04月06日	高雄市岡山區河華路 / 高雄市岡山區前峰路	死亡0;受傷1	自用-小客車;電動自行車-慢車	120.283542	22.798652
110年04月06日	高雄市梓官區信義路 / 高雄市梓官區信義路	死亡0;受傷1	普通重型-機車;腳踏自行車-慢車	120.262632	22.761943
110年04月06日	高雄市湖內區信義路 / 高雄市湖內區信義路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.2235	22.89743
110年04月06日	高雄市楠梓區村後昌路 / 高雄市楠梓區後昌新路	死亡0;受傷1	普通重型-機車;自用-小客車	120.29206	22.718069
110年04月06日	高雄市三民區十全二路 / 高雄市三民區自立一路	死亡0;受傷1	自用-小客車;普通重型-機車	120.301999	22.645396
110年04月06日	高雄市大社區中正路538-11號前0.0公尺北側	死亡0;受傷1	自用-小客車;普通重型-機車	120.350716	22.74614
110年04月06日	高雄市三民區民族一路491號前0.0公尺	死亡0;受傷3	普通重型-機車;自用-小客車;普通重型-機車;乘客-人	120.315567	22.660458
110年04月06日	高雄市鳳山區光遠路 / 高雄市鳳山區經武路	死亡0;受傷1	自用-小客車;普通重型-機車	120.3406	22.62635
110年04月06日	高雄市梓官區大舍東路 / 高雄市梓官區同安路	死亡0;受傷1	自用-小客車;普通重型-機車	120.264565	22.750017
110年04月06日	高雄市三民區九如一路 / 高雄市三民區延吉街	死亡0;受傷3	自用-小客車;普通重型-機車;乘客-人	120.319629	22.639856
110年04月06日	高雄市小港區村沿海二路山明770燈桿號前0.0公尺前	死亡0;受傷1	普通重型-機車	120.368139	22.546084
110年04月07日	高雄市路竹區延平路128號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.2575	22.85799
110年04月07日	高雄市鳳山區維武路誠義35電桿號前0.0公尺	死亡0;受傷1	普通重型-機車	120.365353	22.617869
110年04月07日	高雄市橋頭區仕隆路56號前0.0公尺	死亡0;受傷2	自用-小客車;普通重型-機車;乘客-人;普通重型-機車	120.311027	22.753192
110年04月07日	高雄市小港區大業北路186號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.34963	22.561685
110年04月07日	高雄市鼓山區裕誠路1097號前0.0公尺	死亡0;受傷2	普通重型-機車;普通輕型-機車	120.298936	22.665678
110年04月07日	高雄市楠梓區大學西路 / 高雄市楠梓區大學南路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.278112	22.729697
110年04月07日	高雄市三民區興安街 / 高雄市三民區宣化街	死亡0;受傷1	自用-小客車;普通重型-機車	120.298858	22.648604
110年04月07日	高雄市前鎮區瑞隆路 / 高雄市前鎮區崗山橫街	死亡0;受傷2	普通重型-機車;普通重型-機車	120.331331	22.605513
110年04月07日	高雄市鳳山區中崙路 / 高雄市鳳山區中崙路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.34842	22.600887
110年04月07日	高雄市大寮區村鳳屏二路157-26號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.410332	22.6429
110年04月07日	高雄市三民區九如一路 / 高雄市三民區水源路	死亡0;受傷1	普通重型-機車;自用-小客車	120.33829	22.637263
110年04月07日	高雄市苓雅區林富街 / 高雄市苓雅區學源街	死亡0;受傷1	計程車-小客車;普通重型-機車	120.315146	22.619459
110年04月07日	高雄市大寮區村建民街潮上幹15號前0.0公尺	死亡0;受傷1	普通重型-機車	120.429582	22.571021
110年04月07日	高雄市前鎮區中山三路 / 高雄市前鎮區民權二路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.309177	22.60492
110年04月07日	高雄市前鎮區村瑞隆路 / 高雄市前鎮區瑞隆路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.331842	22.605544
110年04月07日	高雄市苓雅區建軍路5之1號前0.0公尺前	死亡0;受傷1	普通重型-機車;普通重型-機車	120.342008	22.627516
110年04月07日	高雄市鳳山區光華路10號前0.0公尺	死亡0;受傷2	腳踏自行車-慢車;普通重型-機車	120.355584	22.619777
110年04月07日	高雄市苓雅區中正一路324號前0.0公尺	死亡0;受傷1	普通重型-機車;普通重型-機車	120.326762	22.629859
110年04月07日	高雄市三民區灣中街 / 高雄市三民區灣中街	死亡0;受傷2	普通重型-機車;普通重型-機車	120.320288	22.649359
110年04月07日	高雄市前鎮區育德路 / 高雄市前鎮區育德路	死亡0;受傷1	普通重型-機車;普通重型-機車	120.312747	22.616303
110年04月07日	高雄市鼓山區青海路 / 高雄市鼓山區美術東二路	死亡0;受傷1	自用-小客車;普通重型-機車	120.287958	22.651385
110年04月07日	高雄市苓雅區林西街107之2號前0.0公尺	死亡0;受傷1	普通重型-機車;行人-人	120.319185	22.617232
110年04月07日	高雄市三民區大順二路207號前0.0公尺	死亡0;受傷2	普通重型-機車;腳踏自行車-慢車	120.30152	22.62716
110年04月07日	高雄市三民區鼎金一巷16-7號前0.0公尺	死亡0;受傷2	普通重型-機車;普通重型-機車	120.331817	22.663431
110年04月07日	高雄市前鎮區瑞隆路 / 高雄市前鎮區武營路	死亡0;受傷2	普通重型-機車;普通重型-機車	120.338104	22.606014
110年04月07日	高雄市鳳山區保泰路 / 高雄市鳳山區正義街	死亡0;受傷2	普通重型-機車;普通重型-機車	120.337349	22.604842
110年04月07日	高雄市燕巢區角宿路 / 高雄市燕巢區湖內巷	死亡0;受傷1	自用-小客車;普通重型-機車	120.3602	22.77865
110年04月07日	高雄市林園區中門路前0.0公尺	死亡0;受傷1	普通重型-機車	120.3676	22.50835
110年04月07日	高雄市前鎮區保泰路 / 高雄市前鎮區福祥街	死亡0;受傷1	普通重型-機車;自用-小客車	120.328121	22.599809
110年04月07日	高雄市楠梓區高楠公路前0.0公尺	死亡0;受傷3	普通重型-機車;普通重型-機車;乘客-人	120.324617	22.706621
110年04月07日	高雄市鳳山區五甲一路109號前0.0公尺	死亡0;受傷1	自用-小客車;普通重型-機車	120.356547	22.620335
110年04月07日	高雄市旗山區村旗甲路1段 / 高雄市旗山區民享街	死亡0;受傷2	普通重型-機車;普通重型-機車	120.481743	22.897055
110年04月07日	高雄市苓雅區中正二路 / 高雄市苓雅區和平一路	死亡0;受傷1	自用-小客車;普通重型-機車	120.318035	22.630119
110年04月07日	高雄市三民區十全一路 / 高雄市三民區博愛一路	死亡0;受傷2	自用-小客車;普通重型-機車	120.303151	22.645468
110年04月07日	高雄市鳳山區北昌三街 / 高雄市鳳山區北賢街	死亡0;受傷2	普通重型-機車;普通重型-機車	120.3709	22.64513
110年04月07日	高雄市新興區中正三路前0.0公尺	死亡0;受傷1	自用-小客車;普通重型-機車	120.3103	22.63051
110年04月07日	高雄市湖內區台28省道1.5K號前0.0公尺	死亡0;受傷1	自用-小貨車(含客、貨兩用);普通重型-機車	120.239987	22.87867
